TAZ,BLKGRPCE,STATEFP,COUNTYFP,TRACT,GEOID,NAME,NAMELSAD,PUMA,REGION
1780,1,49,35,112820,49035112820,1128.2,Census Tract 1128.20,35009,1
1781,1,49,35,112820,49035112820,1128.2,Census Tract 1128.20,35009,1
1789,1,49,49,10107,49049010107,101.07,Census Tract 101.07,49001,1
1790,3,49,49,10103,49049010103,101.03,Census Tract 101.03,49001,1
1791,3,49,49,10103,49049010103,101.03,Census Tract 101.03,49001,1
1792,3,49,49,10103,49049010103,101.03,Census Tract 101.03,49001,1
1793,3,49,49,10103,49049010103,101.03,Census Tract 101.03,49001,1
1794,3,49,49,10103,49049010103,101.03,Census Tract 101.03,49001,1
1795,3,49,49,10103,49049010103,101.03,Census Tract 101.03,49001,1
1796,3,49,49,10103,49049010103,101.03,Census Tract 101.03,49001,1
1797,3,49,49,10103,49049010103,101.03,Census Tract 101.03,49001,1
1798,3,49,49,10103,49049010103,101.03,Census Tract 101.03,49001,1
1799,3,49,49,10103,49049010103,101.03,Census Tract 101.03,49001,1
1800,3,49,49,10103,49049010103,101.03,Census Tract 101.03,49001,1
1801,3,49,49,10103,49049010103,101.03,Census Tract 101.03,49001,1
1802,3,49,49,10103,49049010103,101.03,Census Tract 101.03,49001,1
1803,1,49,49,10107,49049010107,101.07,Census Tract 101.07,49001,1
1804,1,49,49,10107,49049010107,101.07,Census Tract 101.07,49001,1
1805,1,49,49,10107,49049010107,101.07,Census Tract 101.07,49001,1
1806,1,49,49,10107,49049010107,101.07,Census Tract 101.07,49001,1
1807,1,49,49,10107,49049010107,101.07,Census Tract 101.07,49001,1
1808,1,49,49,10107,49049010107,101.07,Census Tract 101.07,49001,1
1809,1,49,49,10107,49049010107,101.07,Census Tract 101.07,49001,1
1810,1,49,49,10107,49049010107,101.07,Census Tract 101.07,49001,1
1811,1,49,49,10107,49049010107,101.07,Census Tract 101.07,49001,1
1812,1,49,49,10107,49049010107,101.07,Census Tract 101.07,49001,1
1813,1,49,49,10107,49049010107,101.07,Census Tract 101.07,49001,1
1814,1,49,49,10107,49049010107,101.07,Census Tract 101.07,49001,1
1815,1,49,49,10107,49049010107,101.07,Census Tract 101.07,49001,1
1816,1,49,49,10107,49049010107,101.07,Census Tract 101.07,49001,1
1817,1,49,49,10107,49049010107,101.07,Census Tract 101.07,49001,1
1818,1,49,49,10107,49049010107,101.07,Census Tract 101.07,49001,1
1819,3,49,49,10103,49049010103,101.03,Census Tract 101.03,49001,1
1820,3,49,49,10103,49049010103,101.03,Census Tract 101.03,49001,1
1821,3,49,49,10103,49049010103,101.03,Census Tract 101.03,49001,1
1822,3,49,49,10103,49049010103,101.03,Census Tract 101.03,49001,1
1823,3,49,49,10103,49049010103,101.03,Census Tract 101.03,49001,1
1824,3,49,49,10103,49049010103,101.03,Census Tract 101.03,49001,1
1825,3,49,49,10103,49049010103,101.03,Census Tract 101.03,49001,1
1826,3,49,49,10103,49049010103,101.03,Census Tract 101.03,49001,1
1827,3,49,49,10103,49049010103,101.03,Census Tract 101.03,49001,1
1828,3,49,49,10103,49049010103,101.03,Census Tract 101.03,49001,1
1829,3,49,49,10103,49049010103,101.03,Census Tract 101.03,49001,1
1830,3,49,49,10103,49049010103,101.03,Census Tract 101.03,49001,1
1831,3,49,49,10103,49049010103,101.03,Census Tract 101.03,49001,1
1832,1,49,49,10107,49049010107,101.07,Census Tract 101.07,49001,1
1833,1,49,49,10107,49049010107,101.07,Census Tract 101.07,49001,1
1834,1,49,49,10107,49049010107,101.07,Census Tract 101.07,49001,1
1835,1,49,49,10107,49049010107,101.07,Census Tract 101.07,49001,1
1836,1,49,49,10107,49049010107,101.07,Census Tract 101.07,49001,1
1837,1,49,49,10107,49049010107,101.07,Census Tract 101.07,49001,1
1838,1,49,49,10107,49049010107,101.07,Census Tract 101.07,49001,1
1839,1,49,49,10107,49049010107,101.07,Census Tract 101.07,49001,1
1840,1,49,49,10107,49049010107,101.07,Census Tract 101.07,49001,1
1841,1,49,49,10107,49049010107,101.07,Census Tract 101.07,49001,1
1842,1,49,49,10107,49049010107,101.07,Census Tract 101.07,49001,1
1843,1,49,49,10107,49049010107,101.07,Census Tract 101.07,49001,1
1844,1,49,49,10107,49049010107,101.07,Census Tract 101.07,49001,1
1845,1,49,49,10107,49049010107,101.07,Census Tract 101.07,49001,1
1846,1,49,49,10107,49049010107,101.07,Census Tract 101.07,49001,1
1847,1,49,49,10107,49049010107,101.07,Census Tract 101.07,49001,1
1848,1,49,49,10107,49049010107,101.07,Census Tract 101.07,49001,1
1849,1,49,49,10107,49049010107,101.07,Census Tract 101.07,49001,1
1850,1,49,49,10107,49049010107,101.07,Census Tract 101.07,49001,1
1851,1,49,49,10107,49049010107,101.07,Census Tract 101.07,49001,1
1852,1,49,49,10107,49049010107,101.07,Census Tract 101.07,49001,1
1853,1,49,49,10107,49049010107,101.07,Census Tract 101.07,49001,1
1854,1,49,49,10107,49049010107,101.07,Census Tract 101.07,49001,1
1855,1,49,49,10107,49049010107,101.07,Census Tract 101.07,49001,1
1856,1,49,49,10107,49049010107,101.07,Census Tract 101.07,49001,1
1857,1,49,49,10107,49049010107,101.07,Census Tract 101.07,49001,1
1858,1,49,49,10107,49049010107,101.07,Census Tract 101.07,49001,1
1859,1,49,49,10107,49049010107,101.07,Census Tract 101.07,49001,1
1860,1,49,49,10107,49049010107,101.07,Census Tract 101.07,49001,1
1861,1,49,49,10107,49049010107,101.07,Census Tract 101.07,49001,1
1862,1,49,49,10107,49049010107,101.07,Census Tract 101.07,49001,1
1863,1,49,49,10107,49049010107,101.07,Census Tract 101.07,49001,1
1864,1,49,49,10107,49049010107,101.07,Census Tract 101.07,49001,1
1865,2,49,49,10103,49049010103,101.03,Census Tract 101.03,49001,1
1866,2,49,49,10103,49049010103,101.03,Census Tract 101.03,49001,1
1867,1,49,49,10103,49049010103,101.03,Census Tract 101.03,49001,1
1868,1,49,49,10103,49049010103,101.03,Census Tract 101.03,49001,1
1869,1,49,49,10103,49049010103,101.03,Census Tract 101.03,49001,1
1870,2,49,49,10103,49049010103,101.03,Census Tract 101.03,49001,1
1871,2,49,49,10103,49049010103,101.03,Census Tract 101.03,49001,1
1872,2,49,49,10103,49049010103,101.03,Census Tract 101.03,49001,1
1873,2,49,49,10103,49049010103,101.03,Census Tract 101.03,49001,1
1874,1,49,49,10103,49049010103,101.03,Census Tract 101.03,49001,1
1875,1,49,49,10103,49049010103,101.03,Census Tract 101.03,49001,1
1876,2,49,49,10103,49049010103,101.03,Census Tract 101.03,49001,1
1877,1,49,49,10103,49049010103,101.03,Census Tract 101.03,49001,1
1878,1,49,49,10103,49049010103,101.03,Census Tract 101.03,49001,1
1879,1,49,49,10104,49049010104,101.04,Census Tract 101.04,49001,1
1880,1,49,49,10103,49049010103,101.03,Census Tract 101.03,49001,1
1881,1,49,49,10104,49049010104,101.04,Census Tract 101.04,49001,1
1882,1,49,49,10103,49049010103,101.03,Census Tract 101.03,49001,1
1883,1,49,49,10103,49049010103,101.03,Census Tract 101.03,49001,1
1884,1,49,49,10107,49049010107,101.07,Census Tract 101.07,49001,1
1885,1,49,49,10105,49049010105,101.05,Census Tract 101.05,49001,1
1886,1,49,49,10107,49049010107,101.07,Census Tract 101.07,49001,1
1887,1,49,49,10107,49049010107,101.07,Census Tract 101.07,49001,1
1888,1,49,49,10105,49049010105,101.05,Census Tract 101.05,49001,1
1889,1,49,49,10107,49049010107,101.07,Census Tract 101.07,49001,1
1890,1,49,49,10107,49049010107,101.07,Census Tract 101.07,49001,1
1891,1,49,49,10107,49049010107,101.07,Census Tract 101.07,49001,1
1892,1,49,49,10107,49049010107,101.07,Census Tract 101.07,49001,1
1893,1,49,49,10105,49049010105,101.05,Census Tract 101.05,49001,1
1894,1,49,49,10107,49049010107,101.07,Census Tract 101.07,49001,1
1895,1,49,49,10107,49049010107,101.07,Census Tract 101.07,49001,1
1896,1,49,49,10107,49049010107,101.07,Census Tract 101.07,49001,1
1897,1,49,49,10107,49049010107,101.07,Census Tract 101.07,49001,1
1898,3,49,49,10104,49049010104,101.04,Census Tract 101.04,49001,1
1899,1,49,49,10104,49049010104,101.04,Census Tract 101.04,49001,1
1900,1,49,49,10104,49049010104,101.04,Census Tract 101.04,49001,1
1901,2,49,49,10104,49049010104,101.04,Census Tract 101.04,49001,1
1902,1,49,49,10105,49049010105,101.05,Census Tract 101.05,49001,1
1903,1,49,49,10105,49049010105,101.05,Census Tract 101.05,49001,1
1904,2,49,49,10105,49049010105,101.05,Census Tract 101.05,49001,1
1905,2,49,49,10105,49049010105,101.05,Census Tract 101.05,49001,1
1906,1,49,49,10105,49049010105,101.05,Census Tract 101.05,49001,1
1907,1,49,49,10105,49049010105,101.05,Census Tract 101.05,49001,1
1908,2,49,49,10107,49049010107,101.07,Census Tract 101.07,49001,1
1909,2,49,49,10107,49049010107,101.07,Census Tract 101.07,49001,1
1910,1,49,49,10107,49049010107,101.07,Census Tract 101.07,49001,1
1911,1,49,49,10107,49049010107,101.07,Census Tract 101.07,49001,1
1912,1,49,49,10107,49049010107,101.07,Census Tract 101.07,49001,1
1913,1,49,49,10113,49049010113,101.13,Census Tract 101.13,49001,1
1914,1,49,49,10107,49049010107,101.07,Census Tract 101.07,49001,1
1915,1,49,49,10113,49049010113,101.13,Census Tract 101.13,49001,1
1916,1,49,49,10113,49049010113,101.13,Census Tract 101.13,49001,1
1917,1,49,49,10113,49049010113,101.13,Census Tract 101.13,49001,1
1918,1,49,49,10113,49049010113,101.13,Census Tract 101.13,49001,1
1919,1,49,49,10113,49049010113,101.13,Census Tract 101.13,49001,1
1920,1,49,49,10113,49049010113,101.13,Census Tract 101.13,49001,1
1921,1,49,49,10113,49049010113,101.13,Census Tract 101.13,49001,1
1922,1,49,49,10113,49049010113,101.13,Census Tract 101.13,49001,1
1923,1,49,49,10113,49049010113,101.13,Census Tract 101.13,49001,1
1924,1,49,49,10113,49049010113,101.13,Census Tract 101.13,49001,1
1925,1,49,49,10113,49049010113,101.13,Census Tract 101.13,49001,1
1926,1,49,49,10113,49049010113,101.13,Census Tract 101.13,49001,1
1927,1,49,49,10113,49049010113,101.13,Census Tract 101.13,49001,1
1928,1,49,49,10113,49049010113,101.13,Census Tract 101.13,49001,1
1929,1,49,49,10113,49049010113,101.13,Census Tract 101.13,49001,1
1930,1,49,49,10113,49049010113,101.13,Census Tract 101.13,49001,1
1931,1,49,49,10113,49049010113,101.13,Census Tract 101.13,49001,1
1932,2,49,49,10113,49049010113,101.13,Census Tract 101.13,49001,1
1933,2,49,49,10113,49049010113,101.13,Census Tract 101.13,49001,1
1934,2,49,49,10113,49049010113,101.13,Census Tract 101.13,49001,1
1935,2,49,49,10113,49049010113,101.13,Census Tract 101.13,49001,1
1936,2,49,49,10113,49049010113,101.13,Census Tract 101.13,49001,1
1937,2,49,49,10113,49049010113,101.13,Census Tract 101.13,49001,1
1938,2,49,49,10113,49049010113,101.13,Census Tract 101.13,49001,1
1939,2,49,49,10106,49049010106,101.06,Census Tract 101.06,49001,1
1940,1,49,49,10106,49049010106,101.06,Census Tract 101.06,49001,1
1941,1,49,49,10106,49049010106,101.06,Census Tract 101.06,49001,1
1942,1,49,49,10106,49049010106,101.06,Census Tract 101.06,49001,1
1943,1,49,49,10106,49049010106,101.06,Census Tract 101.06,49001,1
1944,1,49,49,10106,49049010106,101.06,Census Tract 101.06,49001,1
1945,1,49,49,10106,49049010106,101.06,Census Tract 101.06,49001,1
1946,1,49,49,10106,49049010106,101.06,Census Tract 101.06,49001,1
1947,3,49,49,10109,49049010109,101.09,Census Tract 101.09,49001,1
1948,4,49,49,10104,49049010104,101.04,Census Tract 101.04,49001,1
1949,3,49,49,10104,49049010104,101.04,Census Tract 101.04,49001,1
1950,3,49,49,10109,49049010109,101.09,Census Tract 101.09,49001,1
1951,4,49,49,10104,49049010104,101.04,Census Tract 101.04,49001,1
1952,4,49,49,10104,49049010104,101.04,Census Tract 101.04,49001,1
1953,3,49,49,10104,49049010104,101.04,Census Tract 101.04,49001,1
1954,1,49,49,10106,49049010106,101.06,Census Tract 101.06,49001,1
1955,1,49,49,10106,49049010106,101.06,Census Tract 101.06,49001,1
1956,1,49,49,10106,49049010106,101.06,Census Tract 101.06,49001,1
1957,1,49,49,10106,49049010106,101.06,Census Tract 101.06,49001,1
1958,3,49,49,10109,49049010109,101.09,Census Tract 101.09,49001,1
1959,3,49,49,10109,49049010109,101.09,Census Tract 101.09,49001,1
1960,3,49,49,10109,49049010109,101.09,Census Tract 101.09,49001,1
1961,3,49,49,10109,49049010109,101.09,Census Tract 101.09,49001,1
1962,2,49,49,10106,49049010106,101.06,Census Tract 101.06,49001,1
1963,2,49,49,10106,49049010106,101.06,Census Tract 101.06,49001,1
1964,3,49,49,10109,49049010109,101.09,Census Tract 101.09,49001,1
1965,3,49,49,10109,49049010109,101.09,Census Tract 101.09,49001,1
1966,3,49,49,10109,49049010109,101.09,Census Tract 101.09,49001,1
1967,3,49,49,10109,49049010109,101.09,Census Tract 101.09,49001,1
1968,3,49,49,10109,49049010109,101.09,Census Tract 101.09,49001,1
1969,3,49,49,10109,49049010109,101.09,Census Tract 101.09,49001,1
1970,3,49,49,10109,49049010109,101.09,Census Tract 101.09,49001,1
1971,3,49,49,10109,49049010109,101.09,Census Tract 101.09,49001,1
1972,3,49,49,10109,49049010109,101.09,Census Tract 101.09,49001,1
1973,3,49,49,10109,49049010109,101.09,Census Tract 101.09,49001,1
1974,3,49,49,10105,49049010105,101.05,Census Tract 101.05,49001,1
1975,3,49,49,10105,49049010105,101.05,Census Tract 101.05,49001,1
1976,3,49,49,10105,49049010105,101.05,Census Tract 101.05,49001,1
1977,3,49,49,10105,49049010105,101.05,Census Tract 101.05,49001,1
1978,3,49,49,10105,49049010105,101.05,Census Tract 101.05,49001,1
1979,3,49,49,10105,49049010105,101.05,Census Tract 101.05,49001,1
1980,3,49,49,10105,49049010105,101.05,Census Tract 101.05,49001,1
1981,3,49,49,10105,49049010105,101.05,Census Tract 101.05,49001,1
1982,3,49,49,10105,49049010105,101.05,Census Tract 101.05,49001,1
1983,3,49,49,10109,49049010109,101.09,Census Tract 101.09,49001,1
1984,3,49,49,10109,49049010109,101.09,Census Tract 101.09,49001,1
1985,3,49,49,10109,49049010109,101.09,Census Tract 101.09,49001,1
1986,3,49,49,10109,49049010109,101.09,Census Tract 101.09,49001,1
1987,3,49,49,10109,49049010109,101.09,Census Tract 101.09,49001,1
1988,2,49,49,10107,49049010107,101.07,Census Tract 101.07,49001,1
1989,2,49,49,10107,49049010107,101.07,Census Tract 101.07,49001,1
1990,2,49,49,10107,49049010107,101.07,Census Tract 101.07,49001,1
1991,1,49,49,980100,49049980100,9801,Census Tract 9801,49001,1
1992,1,49,49,10109,49049010109,101.09,Census Tract 101.09,49001,1
1993,2,49,49,10109,49049010109,101.09,Census Tract 101.09,49001,1
1994,2,49,49,10109,49049010109,101.09,Census Tract 101.09,49001,1
1995,2,49,49,10109,49049010109,101.09,Census Tract 101.09,49001,1
1996,2,49,49,10109,49049010109,101.09,Census Tract 101.09,49001,1
1997,1,49,49,10109,49049010109,101.09,Census Tract 101.09,49001,1
1998,1,49,49,10109,49049010109,101.09,Census Tract 101.09,49001,1
1999,1,49,49,10109,49049010109,101.09,Census Tract 101.09,49001,1
2000,1,49,49,10109,49049010109,101.09,Census Tract 101.09,49001,1
2001,1,49,49,10109,49049010109,101.09,Census Tract 101.09,49001,1
2002,2,49,49,10109,49049010109,101.09,Census Tract 101.09,49001,1
2003,2,49,49,10109,49049010109,101.09,Census Tract 101.09,49001,1
2004,2,49,49,10109,49049010109,101.09,Census Tract 101.09,49001,1
2005,2,49,49,10109,49049010109,101.09,Census Tract 101.09,49001,1
2006,1,49,49,10108,49049010108,101.08,Census Tract 101.08,49001,1
2007,2,49,49,10109,49049010109,101.09,Census Tract 101.09,49001,1
2008,2,49,49,10109,49049010109,101.09,Census Tract 101.09,49001,1
2009,2,49,49,10109,49049010109,101.09,Census Tract 101.09,49001,1
2010,1,49,49,10108,49049010108,101.08,Census Tract 101.08,49001,1
2011,1,49,49,10108,49049010108,101.08,Census Tract 101.08,49001,1
2012,1,49,49,980100,49049980100,9801,Census Tract 9801,49001,1
2013,3,49,49,10111,49049010111,101.11,Census Tract 101.11,49001,1
2014,3,49,49,10111,49049010111,101.11,Census Tract 101.11,49001,1
2015,2,49,49,10112,49049010112,101.12,Census Tract 101.12,49001,1
2016,2,49,49,10112,49049010112,101.12,Census Tract 101.12,49001,1
2017,1,49,49,10112,49049010112,101.12,Census Tract 101.12,49001,1
2018,1,49,49,10112,49049010112,101.12,Census Tract 101.12,49001,1
2019,3,49,49,10111,49049010111,101.11,Census Tract 101.11,49001,1
2020,3,49,49,10111,49049010111,101.11,Census Tract 101.11,49001,1
2021,1,49,49,10111,49049010111,101.11,Census Tract 101.11,49001,1
2022,1,49,49,10111,49049010111,101.11,Census Tract 101.11,49001,1
2023,3,49,49,10111,49049010111,101.11,Census Tract 101.11,49001,1
2024,3,49,49,10111,49049010111,101.11,Census Tract 101.11,49001,1
2025,2,49,49,10111,49049010111,101.11,Census Tract 101.11,49001,1
2026,2,49,49,10111,49049010111,101.11,Census Tract 101.11,49001,1
2027,1,49,49,10111,49049010111,101.11,Census Tract 101.11,49001,1
2028,1,49,49,10111,49049010111,101.11,Census Tract 101.11,49001,1
2029,2,49,49,10112,49049010112,101.12,Census Tract 101.12,49001,1
2030,1,49,49,10112,49049010112,101.12,Census Tract 101.12,49001,1
2031,1,49,49,10112,49049010112,101.12,Census Tract 101.12,49001,1
2032,4,49,49,103,49049000103,1.03,Census Tract 1.03,49001,1
2033,2,49,49,103,49049000103,1.03,Census Tract 1.03,49001,1
2034,2,49,49,103,49049000103,1.03,Census Tract 1.03,49001,1
2035,2,49,49,103,49049000103,1.03,Census Tract 1.03,49001,1
2036,3,49,49,103,49049000103,1.03,Census Tract 1.03,49001,1
2037,3,49,49,103,49049000103,1.03,Census Tract 1.03,49001,1
2038,2,49,49,103,49049000103,1.03,Census Tract 1.03,49001,1
2039,4,49,49,102,49049000102,1.02,Census Tract 1.02,49001,1
2040,1,49,49,103,49049000103,1.03,Census Tract 1.03,49001,1
2041,3,49,49,102,49049000102,1.02,Census Tract 1.02,49001,1
2042,3,49,49,102,49049000102,1.02,Census Tract 1.02,49001,1
2043,1,49,49,103,49049000103,1.03,Census Tract 1.03,49001,1
2044,1,49,49,10110,49049010110,101.1,Census Tract 101.10,49001,1
2045,1,49,49,10110,49049010110,101.1,Census Tract 101.10,49001,1
2046,4,49,49,102,49049000102,1.02,Census Tract 1.02,49001,1
2047,1,49,49,10110,49049010110,101.1,Census Tract 101.10,49001,1
2048,1,49,49,10110,49049010110,101.1,Census Tract 101.10,49001,1
2049,1,49,49,10110,49049010110,101.1,Census Tract 101.10,49001,1
2050,2,49,49,102,49049000102,1.02,Census Tract 1.02,49001,1
2051,2,49,49,10110,49049010110,101.1,Census Tract 101.10,49001,1
2052,2,49,49,10110,49049010110,101.1,Census Tract 101.10,49001,1
2053,1,49,49,10110,49049010110,101.1,Census Tract 101.10,49001,1
2054,1,49,49,102,49049000102,1.02,Census Tract 1.02,49001,1
2055,4,49,49,10108,49049010108,101.08,Census Tract 101.08,49001,1
2056,4,49,49,10108,49049010108,101.08,Census Tract 101.08,49001,1
2057,1,49,49,204,49049000204,2.04,Census Tract 2.04,49002,1
2058,1,49,49,105,49049000105,1.05,Census Tract 1.05,49004,1
2059,1,49,49,205,49049000205,2.05,Census Tract 2.05,49002,1
2060,1,49,49,105,49049000105,1.05,Census Tract 1.05,49004,1
2061,1,49,49,104,49049000104,1.04,Census Tract 1.04,49004,1
2062,4,49,49,10218,49049010218,102.18,Census Tract 102.18,49004,1
2063,2,49,49,105,49049000105,1.05,Census Tract 1.05,49004,1
2064,2,49,49,105,49049000105,1.05,Census Tract 1.05,49004,1
2065,2,49,49,104,49049000104,1.04,Census Tract 1.04,49004,1
2066,2,49,49,104,49049000104,1.04,Census Tract 1.04,49004,1
2067,3,49,49,10214,49049010214,102.14,Census Tract 102.14,49004,1
2068,4,49,49,10214,49049010214,102.14,Census Tract 102.14,49004,1
2069,1,49,49,10216,49049010216,102.16,Census Tract 102.16,49004,1
2070,2,49,49,10216,49049010216,102.16,Census Tract 102.16,49004,1
2071,1,49,49,10216,49049010216,102.16,Census Tract 102.16,49004,1
2072,2,49,49,10214,49049010214,102.14,Census Tract 102.14,49004,1
2073,2,49,49,10214,49049010214,102.14,Census Tract 102.14,49004,1
2074,1,49,49,10218,49049010218,102.18,Census Tract 102.18,49004,1
2075,2,49,49,10216,49049010216,102.16,Census Tract 102.16,49004,1
2076,1,49,49,10216,49049010216,102.16,Census Tract 102.16,49004,1
2077,2,49,49,10214,49049010214,102.14,Census Tract 102.14,49004,1
2078,2,49,49,10214,49049010214,102.14,Census Tract 102.14,49004,1
